Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Registrovan,Godina,Brand_enc,Model_enc,Tip_enc,Gorivo_enc
25000.0,231158.0,3.0,176.0,1,2009.0,1,460,10,1
29850.0,100845.0,1.6,85.0,0,2017.0,45,328,2,1
92000.0,105000.0,2.0,150.0,1,2019.0,1,101,4,1
28500.0,240000.0,3.0,180.0,1,2013.0,1,101,2,1
71000.0,86000.0,1.9,145.0,0,2018.0,30,261,4,1
3150.0,300.0,1.9,96.0,1,2006.0,36,510,4,1
8300.0,329000.0,1.4,66.0,1,2007.0,44,126,5,1
26000.0,207000.0,2.0,103.0,1,2012.0,45,443,4,1
53900.0,58000.0,2.2,135.0,0,2019.0,29,199,4,1
29500.0,241086.0,2.2,125.0,1,2015.0,30,261,4,1
23900.0,320000.0,3.0,171.0,1,2007.0,1,462,12,1
72000.0,18000.0,1.4,100.0,0,2023.0,30,91,5,0
69500.0,170000.0,3.5,199.0,0,2017.0,30,317,12,1
7990.0,364609.0,1.9,96.0,0,2001.0,45,441,4,1
21500.0,259000.0,2.0,85.0,1,2013.0,2,33,2,1
19700.0,272100.0,2.2,125.0,0,2009.0,30,261,4,1
7200.0,166000.0,1.2,51.0,0,2010.0,33,238,4,0
4000.0,235875.0,2.0,74.0,0,2004.0,33,577,4,1
19000.0,281900.0,2.0,103.0,1,2011.0,45,441,2,1
17950.0,295000.0,1.6,77.0,0,2013.0,48,526,4,1
23400.0,191000.0,1.6,77.0,1,2013.0,45,328,5,1
23650.0,140000.0,2.0,110.0,1,2016.0,34,32,2,1
52000.0,260750.0,2.2,150.0,1,2016.0,30,313,10,1
23500.0,230.0,2.0,105.0,1,2014.0,2,567,4,1
16900.0,314000.0,2.0,103.0,0,2011.0,45,441,2,1
13900.0,273183.0,1.6,77.0,0,2012.0,48,425,2,1
19900.0,187077.0,1.6,81.0,0,2015.0,45,328,2,1
29900.0,213204.0,2.0,103.0,0,2013.0,39,114,6,1
27500.0,170121.0,2.2,110.0,0,2013.0,44,470,4,1
44900.0,183524.0,3.0,150.0,0,2014.0,45,555,10,1
47900.0,228711.0,2.0,110.0,1,2017.0,30,260,4,1
5000.0,295000.0,1.6,66.0,1,2007.0,14,291,2,1
24900.0,230000.0,2.0,110.0,0,2015.0,2,19,4,1
10999.0,168000.0,1.6,82.0,0,2012.0,6,169,4,1
29000.0,240000.0,3.0,170.0,1,2010.0,30,268,2,1
11800.0,214000.0,1.6,77.0,0,2010.0,48,425,2,1
9500.0,250000.0,2.0,103.0,1,2006.0,1,98,2,1
79000.0,104752.0,3.0,190.0,1,2017.0,1,104,4,1
39000.0,201500.0,3.0,180.0,1,2011.0,2,79,12,1
10999.0,140000.0,1.2,51.0,0,2012.0,48,285,5,0
15000.0,198000.0,1.6,77.0,0,2010.0,1,95,4,1
29990.0,272900.0,2.0,160.0,1,2013.0,2,65,4,1
18500.0,250000.0,1.6,77.0,0,2015.0,48,425,2,1
37900.0,97600.0,1.6,87.0,1,2016.0,45,441,4,1
3300.0,200000.0,1.4,55.0,1,2000.0,45,328,4,0
35900.0,184708.0,2.0,130.0,0,2015.0,30,181,4,1
3250.0,244000.0,2.0,89.0,0,2005.0,20,590,4,1
5600.0,210000.0,1.5,55.0,1,2011.0,36,565,4,1
2600.0,284984.0,1.4,55.0,1,2001.0,45,328,4,0
39850.0,142682.0,1.6,88.0,0,2018.0,34,57,6,1
70000.0,204000.0,2.0,150.0,1,2019.0,1,101,4,1
11500.0,321.0,2.0,96.0,1,2010.0,33,351,2,1
40000.0,150000.0,2.2,100.0,1,2017.0,30,306,10,1
19000.0,210000.0,1.6,81.0,0,2016.0,48,425,2,1
15200.0,145403.0,1.5,63.0,0,2010.0,9,258,10,1
27000.0,242000.0,3.0,190.0,0,2013.0,2,66,4,1
49800.0,4.0,1.5,85.0,0,2024.0,44,610,10,3
29000.0,240000.0,2.0,100.0,0,2015.0,30,260,4,1
8400.0,410000.0,2.0,103.0,1,2007.0,45,515,4,1
24999.0,279000.0,3.0,176.0,0,2011.0,45,447,4,1
12650.0,209763.0,2.0,100.0,0,2013.0,6,173,3,1
26490.0,172348.0,1.5,77.0,0,2016.0,29,197,4,1
24900.0,250571.0,2.2,125.0,0,2009.0,30,320,4,1
33000.0,253000.0,3.0,180.0,0,2013.0,1,101,4,1
10999.0,199990.0,1.2,55.0,1,2011.0,48,486,4,1
11500.0,150000.0,0.7,60.0,0,2008.0,40,485,11,0
13990.0,190000.0,1.4,59.0,0,2014.0,45,450,4,1
39900.0,215000.0,2.0,140.0,0,2017.0,2,65,4,1
14400.0,250000.0,2.0,120.0,1,2012.0,34,61,2,1
28880.0,230000.0,2.0,120.0,1,2016.0,2,37,4,1
38000.0,260000.0,2.0,140.0,1,2016.0,2,63,4,1
19500.0,300000.0,1.6,81.0,1,2015.0,48,425,2,1
17300.0,267000.0,2.0,110.0,1,2015.0,48,425,2,1
22900.0,198000.0,1.6,85.0,0,2018.0,45,328,2,1
14500.0,199000.0,2.0,118.0,1,2011.0,33,351,2,1
16400.0,223000.0,1.6,77.0,1,2011.0,45,328,4,1
54900.0,148000.0,2.0,140.0,0,2017.0,2,63,4,1
59900.0,105000.0,3.6,209.0,1,2016.0,21,587,4,0
17800.0,243000.0,2.0,112.0,1,2006.0,44,470,12,0
10490.0,195909.0,1.5,65.0,0,2012.0,36,216,4,1
4000.0,140000.0,1.0,55.0,0,2008.0,6,159,4,0
15900.0,180000.0,1.6,77.0,1,2011.0,45,328,5,1
15300.0,165000.0,1.6,66.0,0,2013.0,1,97,4,1
9900.0,240744.0,1.6,82.0,0,2011.0,34,32,2,1
15900.0,165000.0,1.5,69.0,0,2017.0,14,291,2,1
18600.0,225000.0,2.0,103.0,1,2011.0,14,372,12,1
15600.0,190000.0,2.0,118.0,1,2013.0,33,351,2,1
8490.0,400000.0,2.3,81.0,1,2004.0,13,257,4,1
13300.0,197781.0,1.2,63.0,0,2011.0,1,95,4,0
30000.0,260000.0,1.6,84.0,1,2014.0,46,497,4,1
18350.0,283700.0,2.2,109.0,0,2012.0,16,215,5,1
14950.0,280000.0,2.0,120.0,1,2009.0,6,171,4,1
103000.0,28000.0,2.0,143.0,1,2022.0,30,261,4,1
16900.0,240000.0,2.0,103.0,0,2011.0,45,441,4,1
18000.0,282000.0,2.0,135.0,0,2015.0,48,425,2,1
35300.0,146400.0,1.5,96.0,0,2019.0,34,61,4,1
13990.0,168000.0,1.6,66.0,0,2012.0,45,328,4,1
20990.0,127453.0,1.5,63.0,0,2020.0,36,216,4,1
21990.0,145477.0,1.6,81.0,0,2019.0,33,351,2,1
7500.0,343595.0,2.4,130.0,1,2004.0,1,101,4,0
17900.0,158000.0,1.5,55.0,0,2018.0,36,216,5,1
17990.0,124438.0,1.5,66.0,0,2019.0,36,216,5,1
28000.0,162000.0,3.0,225.0,1,2011.0,2,596,10,0
30900.0,154220.0,1.6,96.0,1,2016.0,32,464,10,1
14500.0,177000.0,2.4,110.0,1,2009.0,4,206,10,4
22800.0,198500.0,1.6,81.0,1,2014.0,45,328,4,1
18990.0,170000.0,1.6,77.0,0,2011.0,45,556,6,1
43990.0,154363.0,2.0,110.0,0,2018.0,45,441,4,1
34990.0,124145.0,2.0,110.0,0,2019.0,45,328,4,1
34600.0,155270.0,1.6,98.0,1,2017.0,34,27,8,1
15800.0,99000.0,1.4,66.0,0,2014.0,48,285,4,1
37800.0,219000.0,3.0,158.0,1,2011.0,30,469,4,1
9800.0,157110.0,1.6,68.0,1,2013.0,34,32,4,1
14000.0,255000.0,1.6,66.0,1,2011.0,1,97,2,1
12000.0,260000.0,1.4,92.0,1,2009.0,1,97,2,0
28500.0,170000.0,1.6,96.0,0,2016.0,36,542,4,1
32000.0,50000.0,1.6,85.0,1,2018.0,45,328,5,1
125900.0,50000.0,3.0,210.0,0,2022.0,2,66,4,1
46000.0,258000.0,2.0,155.0,1,2015.0,30,268,4,3
25990.0,93188.0,1.5,66.0,0,2018.0,36,207,4,1
37990.0,147514.0,2.0,110.0,0,2018.0,45,441,4,1
37990.0,145782.0,2.0,110.0,0,2018.0,45,441,4,1
28990.0,188453.0,2.0,110.0,0,2017.0,45,328,4,1
77990.0,137032.0,3.0,195.0,0,2019.0,2,594,10,1
41990.0,114915.0,2.0,85.0,0,2020.0,45,328,4,1
15900.0,180000.0,2.0,135.0,1,2010.0,2,36,2,1
8100.0,256000.0,1.5,78.0,1,2009.0,36,510,4,1
16300.0,330000.0,2.0,103.0,0,2012.0,45,441,2,1
5600.0,182500.0,1.3,63.0,0,2007.0,33,238,4,1
54990.0,166923.0,2.0,120.0,0,2019.0,1,98,4,1
12990.0,200000.0,1.2,44.0,0,2010.0,45,450,4,0
14900.0,250000.0,1.6,77.0,1,2011.0,45,441,2,1
54900.0,176212.0,2.0,165.0,0,2016.0,46,602,4,1
28000.0,300000.0,2.0,103.0,0,2013.0,1,459,4,1
119900.0,120000.0,3.0,210.0,1,2018.0,1,104,4,1
8300.0,170000.0,1.3,62.0,1,2010.0,13,457,4,1
38900.0,118677.0,1.6,96.0,0,2019.0,32,464,10,1
30400.0,245000.0,2.0,135.0,1,2016.0,45,328,4,1
8800.0,164845.0,1.4,54.0,0,2010.0,6,161,5,0
17900.0,255565.0,1.6,77.0,0,2013.0,45,441,2,1
13200.0,144000.0,1.3,62.0,0,2013.0,13,59,4,1
22900.0,109515.0,1.4,92.0,0,2015.0,45,328,4,0
4500.0,206000.0,2.4,129.0,0,2004.0,24,548,4,1
38000.0,200000.0,3.0,190.0,1,2011.0,30,489,4,1
16500.0,312000.0,2.2,125.0,0,2011.0,30,148,2,1
17900.0,362453.0,2.0,103.0,0,2011.0,45,556,6,1
24300.0,177000.0,1.6,81.0,1,2015.0,45,328,4,1
32990.0,135537.0,2.0,110.0,0,2019.0,1,97,4,1
17990.0,154015.0,1.6,73.0,0,2018.0,6,166,4,1
35990.0,187903.0,2.0,110.0,0,2019.0,45,441,4,1
6500.0,220000.0,1.1,40.0,0,2002.0,13,438,4,0
42000.0,350000.0,3.0,184.0,0,2011.0,1,104,4,1
7800.0,381000.0,1.9,88.0,1,2008.0,33,617,4,1
16100.0,270000.0,1.6,96.0,1,2012.0,32,464,10,1
21500.0,267000.0,2.0,103.0,1,2014.0,14,372,4,1
15900.0,275168.0,1.6,77.0,1,2011.0,1,97,4,1
41000.0,170000.0,2.0,133.0,1,2014.0,1,101,4,1
26500.0,190000.0,2.2,110.0,1,2016.0,29,199,10,1
16500.0,241000.0,2.0,104.0,1,2010.0,1,97,4,1
30500.0,135000.0,2.4,140.0,0,2015.0,21,212,12,0
42000.0,50000.0,2.0,130.0,1,2014.0,45,441,4,1
114000.0,8000.0,2.0,147.0,1,2022.0,30,148,4,1
8199.0,200000.0,1.2,55.0,1,2011.0,48,285,2,1
60900.0,208150.0,3.0,190.0,0,2018.0,30,268,4,1
79999.0,20000.0,1.5,96.0,1,2022.0,0,554,10,3
11900.0,192000.0,1.2,77.0,0,2010.0,39,384,4,0
13700.0,213000.0,1.4,110.0,0,2010.0,39,349,4,0
10800.0,171000.0,1.6,88.0,0,2012.0,6,166,5,0
63700.0,115000.0,2.0,1.0,0,2018.0,1,460,4,1
14500.0,214500.0,1.6,77.0,0,2012.0,48,425,2,1
10990.0,205000.0,1.6,77.0,0,2011.0,48,285,2,1
11999.0,190000.0,2.0,103.0,1,2009.0,34,32,1,1
11600.0,245000.0,1.6,77.0,0,2012.0,39,384,4,1
73900.0,29841.0,1.0,150.0,0,2021.0,45,346,4,2
10000.0,150000.0,1.6,88.0,0,2011.0,34,14,1,0
36500.0,234000.0,2.0,110.0,1,2017.0,14,372,10,1
42500.0,167000.0,2.0,110.0,0,2016.0,48,526,4,1
11850.0,263456.0,2.0,125.0,1,2010.0,39,280,2,1
50999.0,162270.0,2.0,140.0,1,2020.0,48,526,2,1
37900.0,60100.0,1.4,115.0,1,2018.0,45,441,2,3
73000.0,215000.0,2.2,140.0,1,2018.0,30,261,11,1
30900.0,231000.0,2.0,103.0,0,2012.0,45,550,12,1
22500.0,171925.0,1.5,96.0,0,2018.0,34,32,2,1
8900.0,260000.0,1.6,70.0,0,2011.0,14,288,4,1
7900.0,214000.0,1.2,55.0,0,2011.0,48,285,2,1
22000.0,320000.0,2.0,100.0,0,2014.0,2,34,4,1
27500.0,223000.0,1.6,85.0,1,2018.0,45,328,4,1
15900.0,245000.0,1.6,77.0,0,2011.0,45,441,2,1
52000.0,122000.0,2.0,110.0,0,2019.0,45,550,10,1
32900.0,164958.0,2.0,88.0,0,2019.0,46,570,4,1
65900.0,181000.0,3.0,230.0,0,2014.0,2,77,4,1
65000.0,205000.0,2.5,160.0,1,2015.0,2,596,10,1
2300.0,289910.0,1.1,44.0,1,2005.0,6,160,4,0
41500.0,151484.0,2.0,110.0,0,2018.0,45,550,10,1
34400.0,156121.0,1.6,88.0,0,2015.0,45,441,4,1
11500.0,140675.0,1.6,75.0,0,2009.0,45,328,4,0
28900.0,226334.0,2.0,110.0,1,2018.0,48,425,2,1
11300.0,207000.0,1.2,96.0,1,2014.0,6,166,4,0
23900.0,144086.0,1.5,55.0,0,2018.0,30,213,4,1
23500.0,161438.0,1.5,75.0,0,2019.0,6,168,4,1
73900.0,65500.0,0.6,150.0,1,2021.0,45,347,4,2
99900.0,21382.0,1.0,150.0,0,2022.0,45,348,4,2
10900.0,141815.0,1.0,45.0,0,2014.0,40,293,4,0
27500.0,182000.0,2.0,120.0,1,2018.0,6,170,6,1
31000.0,214000.0,2.0,100.0,1,2015.0,1,100,4,1
19000.0,260000.0,2.0,103.0,1,2011.0,45,441,4,1
12999.0,198000.0,1.6,77.0,1,2012.0,48,425,2,1
11800.0,390000.0,1.9,77.0,1,2009.0,48,526,4,1
28699.0,190000.0,2.0,103.0,1,2012.0,45,550,4,1
112000.0,60000.0,2.0,170.0,0,2020.0,2,596,4,1
67800.0,203121.0,3.0,193.0,0,2016.0,1,104,4,1
13900.0,215900.0,2.0,118.0,0,2010.0,33,351,2,1
17500.0,270100.0,2.0,110.0,1,2011.0,32,465,12,1
5500.0,327600.0,1.7,74.0,1,2006.0,33,407,4,1
19900.0,202869.0,2.0,130.0,0,2009.0,2,591,12,1
9700.0,236000.0,1.6,68.0,0,2011.0,34,14,4,1
2300.0,298.0,1.6,79.0,0,2002.0,36,403,4,0
31900.0,144600.0,1.6,81.0,0,2016.0,1,97,4,1
12500.0,300000.0,1.6,77.0,1,2011.0,39,115,4,1
28900.0,220000.0,1.6,85.0,1,2017.0,2,17,6,1
53500.0,225000.0,2.0,140.0,1,2018.0,1,100,4,1
13990.0,275500.0,2.0,130.0,0,2009.0,2,36,4,1
5100.0,294000.0,2.0,80.0,1,2005.0,30,91,4,1
83900.0,69585.0,2.0,140.0,0,2018.0,2,594,4,1
13950.0,229100.0,1.6,77.0,0,2011.0,45,328,4,1
9490.0,270000.0,2.0,85.0,0,2011.0,14,291,4,1
13999.0,223000.0,2.0,96.0,0,2011.0,4,432,4,1
7500.0,113099.0,1.4,71.0,1,2004.0,45,441,4,0
14950.0,195000.0,2.0,127.0,0,2011.0,36,381,4,1
24450.0,142554.0,1.5,73.0,0,2019.0,34,32,5,1
15900.0,239000.0,1.6,84.0,0,2013.0,34,27,10,1
47000.0,171000.0,3.0,160.0,0,2016.0,1,101,4,1
58000.0,149141.0,2.0,140.0,1,2018.0,46,600,10,1
16900.0,162000.0,1.5,55.0,0,2017.0,36,216,5,1
46999.0,150500.0,2.0,110.0,0,2017.0,45,123,4,1
12900.0,220000.0,1.5,81.0,1,2011.0,36,365,6,1
9600.0,250500.0,1.2,51.0,0,2011.0,39,349,4,1
55000.0,175000.0,3.0,240.0,1,2016.0,1,505,12,1
14999.0,262000.0,2.0,110.0,0,2010.0,1,101,4,1
16500.0,219389.0,2.0,103.0,1,2012.0,45,441,2,1
20990.0,230106.0,1.6,85.0,0,2017.0,45,328,4,1
36300.0,149008.0,2.0,110.0,0,2019.0,45,441,4,1
8700.0,243000.0,1.6,66.0,1,2011.0,39,384,4,1
58900.0,87500.0,2.0,110.0,1,2018.0,46,500,4,1
10300.0,200000.0,1.2,44.0,0,2004.0,13,438,4,0
38900.0,156000.0,1.5,96.0,0,2018.0,34,57,6,1
49990.0,189000.0,3.5,190.0,1,2012.0,30,396,12,1
12300.0,229000.0,1.6,77.0,0,2012.0,45,441,4,1
42000.0,203000.0,3.0,180.0,1,2011.0,1,103,4,1
12000.0,240000.0,4.7,164.0,1,2001.0,21,335,7,4
8900.0,220000.0,1.2,55.0,0,2012.0,48,285,5,1
35900.0,173904.0,1.5,96.0,0,2018.0,34,57,10,1
11500.0,254750.0,1.2,55.0,0,2012.0,39,349,2,1
8900.0,208000.0,1.4,63.0,0,2011.0,48,486,0,0
13000.0,156000.0,1.6,85.0,0,2017.0,6,156,4,0
22500.0,360000.0,1.4,110.0,0,2017.0,45,328,4,0
13750.0,230000.0,2.0,127.0,1,2011.0,36,279,6,1
17000.0,149000.0,1.5,55.0,0,2019.0,36,216,5,1
20000.0,256000.0,2.0,125.0,1,2012.0,48,426,2,1
9450.0,199989.0,1.2,63.0,0,2012.0,48,285,4,0
11900.0,227634.0,1.6,88.0,0,2011.0,14,491,6,0
27900.0,218000.0,2.0,135.0,1,2013.0,2,593,12,1
16999.0,236000.0,1.6,77.0,0,2011.0,45,441,4,1
19900.0,245000.0,2.2,110.0,0,2015.0,29,25,4,1
24000.0,249000.0,2.2,100.0,1,2014.0,30,147,2,1
29900.0,196000.0,2.0,103.0,0,2012.0,45,550,12,1
7900.0,190000.0,1.3,70.0,1,2011.0,33,238,5,1
9900.0,259379.0,1.2,55.0,0,2011.0,45,450,4,1
38900.0,220000.0,1.6,88.0,0,2018.0,45,441,4,1
13900.0,274873.0,1.8,118.0,0,2010.0,1,97,4,0
10999.0,245000.0,2.2,125.0,1,2009.0,6,171,4,1
33500.0,236000.0,2.4,133.0,1,2014.0,46,600,10,1
23800.0,200000.0,1.5,96.0,0,2020.0,6,170,6,1
17400.0,133000.0,1.6,84.0,1,2013.0,34,11,4,1
20700.0,170000.0,1.6,99.0,0,2017.0,33,618,6,1
16500.0,335055.0,2.0,105.0,1,2011.0,2,34,4,1
14500.0,229639.0,1.6,68.0,0,2015.0,34,32,2,1
12000.0,225700.0,1.9,96.0,1,2011.0,36,338,6,1
37700.0,136000.0,1.5,85.0,0,2020.0,36,362,6,1
16500.0,193000.0,2.0,120.0,0,2015.0,6,171,4,1
28300.0,261000.0,3.0,150.0,1,2011.0,1,101,4,1
89900.0,109212.0,2.0,177.0,0,2018.0,25,478,4,1
31900.0,210000.0,1.5,96.0,0,2018.0,34,27,4,1
65900.0,11000.0,1.4,100.0,0,2023.0,30,91,5,0
23000.0,240000.0,3.0,176.0,1,2010.0,1,100,11,1
92900.0,64241.0,3.0,190.0,1,2017.0,35,400,4,1
11500.0,235000.0,1.5,66.0,1,2013.0,36,216,2,1
11900.0,239556.0,2.0,81.0,1,2009.0,45,331,6,1
51900.0,163494.0,2.2,150.0,0,2016.0,30,313,4,1
49999.0,218800.0,2.0,155.0,0,2018.0,30,268,10,3
42900.0,111938.0,1.8,90.0,0,2021.0,44,236,4,3
24999.0,180000.0,1.5,81.0,0,2016.0,36,542,4,1
17500.0,270000.0,2.0,125.0,0,2009.0,45,443,4,1
36900.0,150000.0,1.5,96.0,0,2018.0,34,27,10,1
27990.0,177762.0,1.6,85.0,0,2020.0,45,328,4,1
34990.0,141874.0,1.6,88.0,0,2019.0,45,441,4,1
19999.0,130.0,1.5,70.0,1,2015.0,28,430,11,1
14990.0,168000.0,1.6,77.0,0,2010.0,45,331,10,1
28300.0,168000.0,2.0,110.0,1,2017.0,48,425,4,1
46990.0,129643.0,2.2,100.0,0,2018.0,30,306,10,1
54990.0,109664.0,2.0,143.0,0,2018.0,30,148,4,1
24500.0,249000.0,1.6,81.0,1,2016.0,45,328,4,1
37900.0,108000.0,1.6,85.0,0,2018.0,1,97,4,1
26999.0,178500.0,2.0,100.0,1,2015.0,1,98,4,1
42950.0,178000.0,2.0,140.0,0,2016.0,2,591,10,1
21900.0,226500.0,2.0,110.0,1,2015.0,39,384,4,1
6900.0,274000.0,1.2,51.0,0,2013.0,13,340,4,0
28900.0,103420.0,1.6,85.0,0,2015.0,45,621,4,2
24900.0,152165.0,1.6,77.0,0,2015.0,45,328,4,1
15700.0,197038.0,1.6,68.0,0,2015.0,34,440,6,1
19000.0,220000.0,1.6,81.0,0,2019.0,33,124,2,1
20500.0,187000.0,1.5,70.0,0,2017.0,36,510,4,1
2600.0,297000.0,1.9,66.0,0,1999.0,45,139,2,1
14300.0,270000.0,1.6,82.0,1,2011.0,34,61,4,1
46000.0,150000.0,2.0,140.0,0,2018.0,1,101,4,1
34900.0,177000.0,1.5,96.0,0,2019.0,34,27,4,1
32950.0,243.0,2.0,120.0,1,2012.0,1,101,4,1
18800.0,173000.0,1.5,75.0,0,2018.0,6,161,4,1
18000.0,302000.0,2.0,125.0,1,2010.0,45,328,4,1
18900.0,290000.0,2.0,103.0,0,2013.0,45,515,4,1
18900.0,206000.0,2.0,103.0,1,2011.0,45,550,4,1
15300.0,90800.0,1.0,92.0,0,2017.0,14,158,6,0
57500.0,70000.0,2.0,110.0,1,2019.0,45,550,10,1
9890.0,175455.0,1.2,55.0,0,2013.0,48,285,5,1
48000.0,119000.0,2.2,125.0,1,2017.0,30,148,4,1
16200.0,170000.0,1.5,55.0,0,2018.0,36,216,5,1
24900.0,143000.0,1.5,73.0,0,2020.0,6,162,10,1
17100.0,280000.0,1.6,84.0,1,2013.0,46,497,4,1
18900.0,200000.0,1.6,82.0,1,2011.0,28,233,4,1
29990.0,131865.0,1.6,85.0,0,2018.0,45,328,4,1
24000.0,314530.0,1.6,77.0,1,2014.0,45,328,5,1
39900.0,307989.0,3.0,157.0,0,2012.0,30,303,10,1
11000.0,290000.0,1.5,66.0,0,2012.0,36,403,4,1
26500.0,253000.0,1.6,145.0,1,2014.0,1,97,4,1
33990.0,147671.0,1.7,110.0,0,2019.0,36,362,10,1
34000.0,246000.0,2.0,135.0,0,2016.0,48,426,4,1
32900.0,165220.0,2.0,110.0,0,2018.0,14,372,4,1
17100.0,240000.0,1.6,73.0,1,2016.0,34,32,2,1
13500.0,282000.0,1.6,100.0,0,2016.0,33,617,4,1
14900.0,134900.0,1.6,55.0,1,2018.0,34,15,5,1
39500.0,167160.0,1.5,96.0,0,2020.0,34,57,10,1
18500.0,335000.0,3.0,142.0,0,2003.0,2,79,4,1
18300.0,299000.0,2.0,85.0,0,2013.0,2,5,4,1
37900.0,145000.0,2.2,147.0,0,2015.0,17,337,10,1
27800.0,303.0,2.0,81.0,0,2017.0,45,556,4,1
9000.0,222000.0,1.5,81.0,1,2010.0,36,510,6,1
41500.0,60000.0,2.0,110.0,0,2019.0,48,526,4,1
11150.0,260000.0,2.0,81.0,0,2009.0,45,441,2,1
19800.0,146000.0,1.6,55.0,0,2017.0,6,161,4,1
37400.0,153000.0,1.5,96.0,0,2019.0,34,27,6,1
10550.0,199000.0,1.6,77.0,0,2011.0,48,425,4,1
22900.0,250000.0,2.0,110.0,1,2013.0,1,97,3,1
13900.0,224000.0,1.6,68.0,0,2014.0,6,166,4,1
24900.0,238000.0,2.0,103.0,1,2014.0,14,372,4,1
25800.0,193908.0,1.6,77.0,0,2014.0,1,97,4,1
28500.0,250000.0,3.0,150.0,1,2011.0,1,101,4,1
31500.0,360000.0,3.0,176.0,0,2011.0,45,555,12,1
26900.0,257308.0,2.0,130.0,0,2012.0,1,101,4,1
20000.0,164500.0,1.6,88.0,1,2016.0,34,61,4,1
21900.0,184322.0,1.6,59.0,0,2019.0,39,349,4,1
12990.0,260000.0,1.6,77.0,0,2009.0,45,441,2,1
5750.0,229000.0,1.4,55.0,0,2003.0,1,96,4,1
58900.0,149321.0,2.0,140.0,1,2019.0,2,591,10,1
4500.0,287000.0,1.8,110.0,0,2001.0,1,98,4,0
17200.0,270000.0,2.0,103.0,1,2011.0,45,328,5,1
24000.0,210000.0,2.0,105.0,1,2010.0,1,100,4,1
37800.0,137000.0,1.5,96.0,0,2018.0,34,27,6,1
10500.0,171000.0,1.3,55.0,0,2014.0,33,238,4,1
16200.0,242949.0,1.6,77.0,0,2013.0,45,328,2,1
17500.0,155000.0,1.5,66.0,0,2017.0,36,216,4,1
29000.0,360000.0,3.0,176.0,1,2010.0,1,462,4,1
21900.0,214000.0,2.0,155.0,1,2010.0,45,328,4,0
28900.0,103000.0,1.5,85.0,0,2017.0,2,5,4,1
13900.0,200000.0,1.6,55.0,0,2012.0,34,439,4,1
14000.0,238000.0,1.9,147.0,1,2009.0,38,86,4,1
33500.0,240000.0,3.0,180.0,0,2012.0,1,103,4,1
13750.0,239000.0,1.6,77.0,1,2011.0,45,328,4,1
6500.0,271000.0,1.7,74.0,0,2006.0,33,124,4,1
3500.0,304280.0,1.6,77.0,1,2008.0,0,109,4,0
29900.0,232000.0,1.6,88.0,1,2015.0,45,441,2,1
4200.0,280000.0,2.0,100.0,1,2004.0,46,570,4,4
9400.0,256985.0,1.9,77.0,1,2006.0,1,97,4,1
28500.0,165000.0,2.0,132.0,1,2015.0,34,32,4,1
11900.0,340000.0,3.0,160.0,1,2004.0,2,66,2,1
6000.0,170000.0,2.4,108.0,1,2002.0,17,508,12,4
38800.0,210000.0,3.0,180.0,1,2012.0,1,460,4,1
62990.0,28500.0,2.0,180.0,0,2021.0,45,328,4,0
13400.0,238000.0,2.0,103.0,0,2012.0,14,291,4,1
25000.0,260000.0,3.0,176.0,1,2010.0,1,100,4,1
19500.0,312000.0,1.6,85.0,0,2018.0,39,384,5,1
8500.0,280000.0,1.4,52.0,0,2010.0,14,288,4,1
34900.0,199000.0,2.0,110.0,0,2018.0,2,591,10,1
35990.0,146491.0,1.6,88.0,0,2017.0,45,441,4,1
39990.0,184770.0,2.0,110.0,0,2020.0,45,441,4,1
3200.0,295000.0,1.8,55.0,0,2003.0,14,291,4,1
17990.0,137865.0,1.6,88.0,0,2018.0,6,166,4,1
41990.0,181681.0,2.0,110.0,0,2020.0,45,441,4,1
11700.0,194000.0,1.6,77.0,0,2009.0,48,425,2,1
16900.0,319000.0,2.0,85.0,1,2011.0,39,114,4,1
38990.0,70420.0,1.6,88.0,0,2017.0,45,441,4,1
52990.0,108826.0,2.0,180.0,0,2019.0,30,152,4,1
8300.0,178000.0,1.1,44.0,0,2011.0,34,13,4,0
64000.0,172000.0,3.0,195.0,0,2017.0,2,66,4,1
33500.0,176000.0,1.6,96.0,1,2016.0,32,589,12,1
38990.0,254350.0,2.0,85.0,1,2020.0,45,556,4,1
31990.0,83035.0,1.6,85.0,0,2017.0,45,328,4,1
32990.0,68231.0,1.6,85.0,0,2017.0,45,328,4,1
14700.0,221500.0,1.0,44.0,1,2015.0,48,285,4,0
16990.0,160572.0,1.5,66.0,0,2018.0,36,216,5,1
29500.0,250000.0,2.0,140.0,1,2015.0,45,441,2,1
21300.0,240000.0,1.6,77.0,0,2013.0,45,328,4,1
6600.0,300000.0,1.9,77.0,1,2006.0,45,331,6,1
10999.0,345000.0,2.0,103.0,1,2008.0,14,413,2,1
18500.0,225000.0,1.6,85.0,1,2014.0,6,166,6,1
5600.0,163589.0,1.4,55.0,1,2007.0,34,14,4,0
18000.0,230000.0,2.2,125.0,1,2010.0,30,261,4,1
17400.0,287000.0,2.0,103.0,0,2009.0,45,550,12,1
6000.0,242410.0,2.0,105.0,0,2008.0,29,25,4,1
24990.0,148102.0,1.5,85.0,0,2021.0,36,403,4,1
34990.0,121559.0,2.0,110.0,0,2019.0,45,328,4,1
42990.0,116842.0,2.0,110.0,0,2019.0,45,441,4,1
32990.0,138542.0,1.6,88.0,0,2018.0,45,441,4,1
