Brand,Model,Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Tip,Registrovan,Godina,Gorivo
Volkswagen,Golf,28200.0,151000.0,2.0,155.0,Limuzina,true,2016.0,Benzin
Škoda,Octavia,11950.0,301000.0,1.6,77.0,Karavan,false,2011.0,Dizel
Mercedes-Benz,Vito,53000.0,254000.0,2.2,120.0,Kombi,true,2015.0,Dizel
Chevrolet,Nubira,1999.0,310000.0,1.8,89.0,Karavan,true,2007.0,Plin
Jeep,Grand Cherokee,43000.0,135251.0,3.6,209.0,,false,2015.0,Benzin
Mercedes-Benz,Viano,27000.0,320000.0,3.0,165.0,Kombi,true,2007.0,Dizel
BMW,X6,167000.0,62000.0,3.0,210.0,Sportski/kupe,true,2022.0,Dizel
Opel,Grandland X,29500.0,189732.0,1.5,96.0,SUV,false,2019.0,Dizel
Škoda,Octavia,9500.0,290000.0,1.6,77.0,,true,2011.0,Dizel
Volkswagen,Golf,73900.0,40376.0,2.0,180.0,Limuzina,true,2021.0,Benzin
Škoda,Octavia,15990.0,224000.0,1.2,77.0,Limuzina,false,2014.0,Benzin
Seat,Exeo,12900.0,242000.0,2.0,103.0,Limuzina,0,2010.0,Dizel
Suzuki,Vitara,3800.0,250147.0,1.6,11.0,,true,1990.0,Benzin
Kia,Sorento,7500.0,250333.0,2.5,103.0,,true,2005.0,Dizel
Porsche,Panamera,149000.0,90000.0,3.0,243.0,Limuzina,true,2018.0,Benzin
Mercedes-Benz,GLK 250,26900.0,259000.0,2.2,150.0,Terenac,0,2011.0,Dizel
Audi,A6,6100.0,230000.0,2.4,125.0,Karavan,true,2002.0,Benzin
Škoda,Yeti,23300.0,237713.0,2.0,103.0,Caddy,true,2015.0,Dizel
BMW,525,11500.0,340000.0,2.5,130.0,Limuzina,true,2005.0,Dizel
Audi,A6,37000.0,240339.0,3.0,160.0,Karavan,false,2015.0,Dizel
Citroen,C5,13000.0,222000.0,1.6,84.0,Kombi,true,2011.0,Dizel
Škoda,Octavia,22500.0,206000.0,1.6,81.0,Karavan,true,2015.0,Dizel
Renault,Scenic,4500.0,317000.0,1.9,81.0,,true,2007.0,Dizel
Ssangyong,Actyon,12500.0,169000.0,2.3,110.0,Terenac,true,2009.0,Plin
Volkswagen,Touareg,44500.0,297750.0,3.0,150.0,Terenac,true,2015.0,Dizel
Citroen,C5,3800.0,333300.0,2.0,100.0,Karavan,true,2005.0,Dizel
Peugeot,308,8500.0,235806.0,1.6,68.0,Karavan,false,2011.0,Dizel
Renault,Latitude,13900.0,333333.0,2.0,127.0,Limuzina,true,2011.0,Dizel
Volkswagen,Amarok,33500.0,330000.0,2.0,125.0,Pick up,true,2011.0,Dizel
Audi,A7,42000.0,186000.0,3.0,180.0,,true,2012.0,Dizel
Peugeot,508,21000.0,310000.0,2.2,150.0,Limuzina,true,2012.0,Dizel
Škoda,Fabia,8500.0,255000.0,1.2,55.0,Karavan,0,2011.0,Dizel
Mercedes-Benz,C 200,5500.0,300000.0,2.2,86.0,,true,2001.0,Dizel
Citroen,C4,12600.0,191000.0,1.6,88.0,Limuzina,0,2011.0,Benzin
Volvo,XC 60,54900.0,174000.0,2.0,140.0,Terenac,0,2017.0,Dizel
BMW,550,45000.0,280000.0,3.0,280.0,Limuzina,true,2013.0,Dizel
Volkswagen,Passat,20800.0,203546.0,1.6,77.0,Limuzina,true,2013.0,Dizel
Jeep,Cherokee,12000.0,250000.0,2.5,85.0,,0,2000.0,Dizel
Mitsubishi,Lancer,10000.0,262000.0,1.8,85.0,Limuzina,0,2010.0,Dizel
Renault,Talisman,32500.0,171000.0,1.7,118.0,Limuzina,false,2019.0,Dizel
Mercedes-Benz,G 350,158860.0,87000.0,3.0,180.0,Terenac,0,2016.0,Dizel
BMW,X5,10900.0,400000.0,4.4,210.0,,false,2000.0,Plin
Mercedes-Benz,GLK 220,23960.0,370000.0,2.2,125.0,SUV,false,2009.0,Dizel
Opel,Meriva,4100.0,230000.0,1.7,74.0,,true,2005.0,Dizel
Mercedes-Benz,E 220,109860.0,21000.0,2.0,143.0,Limuzina,false,2021.0,Dizel
Land Rover,Range Rover,69900.0,181497.0,3.0,221.0,SUV,true,2016.0,Dizel
Peugeot,308,9450.0,256000.0,1.6,66.0,Karavan,0,2009.0,Dizel
Ford,Focus,11500.0,205000.0,1.6,85.0,Karavan,false,2013.0,Dizel
Citroen,C3,25500.0,110000.0,1.2,81.0,Malo auto,false,2018.0,Benzin
Mercedes-Benz,C 180,30000.0,169000.0,1.6,85.0,Karavan,0,2017.0,Dizel
Volkswagen,Eos,13400.0,230000.0,2.0,103.0,,0,2006.0,Dizel
Fiat,Tipo,19500.0,110329.0,1.3,68.0,Limuzina,false,2017.0,Dizel
Volkswagen,Passat,17950.0,245000.0,1.6,77.0,Limuzina,0,2012.0,Dizel
Audi,A5,19000.0,311000.0,3.0,176.0,,true,2008.0,Dizel
Nissan,Leaf,39999.0,76900.0,2.0,110.0,Limuzina,true,2018.0,Elektro
Opel,Meriva,10499.0,174500.0,1.4,88.0,Malo auto,false,2011.0,Benzin
BMW,116,18500.0,250.0,2.0,85.0,SUV,true,2012.0,Dizel
Fiat,Panda,14800.0,197000.0,1.3,55.0,,0,2013.0,Dizel
Volkswagen,Golf,18700.0,240000.0,1.6,81.0,Limuzina,true,2014.0,Dizel
Citroen,DS5,17500.0,234000.0,1.6,82.0,Limuzina,false,2012.0,Dizel
BMW,520,64900.0,171954.0,2.0,140.0,Limuzina,true,2018.0,Dizel
Kia,Sorento,19700.0,248000.0,2.2,145.0,Terenac,true,2010.0,Dizel
Mercedes-Benz,E 250,59500.0,200000.0,2.0,155.0,,true,2013.0,Benzin
Audi,A8,73000.0,238000.0,4.2,283.0,Limuzina,true,2015.0,Dizel
Mercedes-Benz,C 200,15999.0,338784.0,2.2,100.0,Karavan,true,2010.0,Dizel
Peugeot,3008,35450.0,182566.0,1.6,88.0,Monovolumen,false,2018.0,Dizel
Citroen,C4 Picasso,8000.0,293000.0,1.6,80.0,Monovolumen,true,2007.0,Dizel
Fiat,Doblo,17500.0,154838.0,1.6,77.0,Caddy,false,2012.0,Dizel
Volkswagen,Passat,23500.0,210000.0,1.6,88.0,,0,2016.0,Dizel
Ford,Ranger,44000.0,240000.0,2.2,110.0,Terenac,true,2016.0,Dizel
Volkswagen,Passat,29999.0,199000.0,1.6,88.0,Limuzina,true,2016.0,Dizel
Volkswagen,Buba / Beetle,13300.0,33000.0,1.2,21.0,,0,1973.0,Benzin
Volkswagen,Golf,28800.0,162000.0,1.6,85.0,Karavan,false,2019.0,Dizel
BMW,Series 5 (Svi),63000.0,162999.0,2.0,140.0,Limuzina,false,2017.0,Dizel
Volkswagen,Tiguan,46900.0,213500.0,2.0,110.0,SUV,false,2016.0,Dizel
Volkswagen,Golf,48800.0,80000.0,2.0,85.0,Limuzina,true,2020.0,Dizel
Renault,Talisman,33600.0,135000.0,1.6,96.0,Limuzina,false,2018.0,Dizel
Kia,Sportage,20900.0,269000.0,2.0,100.0,SUV,true,2012.0,Dizel
Audi,Q8,119000.0,160121.0,3.0,190.0,,0,2019.0,Dizel
Mercedes-Benz,C 300,65990.0,112997.0,2.0,180.0,Limuzina,false,2019.0,Dizel
Volvo,V60,13800.0,230000.0,1.6,85.0,Karavan,true,2012.0,Dizel
Volkswagen,Passat,22900.0,235657.0,2.0,103.0,Limuzina,false,2013.0,Dizel
Ford,Ka / Ka+,7300.0,180000.0,1.2,51.0,Malo auto,false,2012.0,Benzin
Volkswagen,Touareg,24500.0,560000.0,3.0,176.0,,true,2010.0,Dizel
Volkswagen,Polo,12900.0,275000.0,1.4,66.0,Limuzina,0,2015.0,Dizel
Fiat,500X,39990.0,12000.0,1.0,86.0,SUV,false,2023.0,Benzin
Audi,Q8,115900.0,72000.0,3.0,210.0,Terenac,false,2019.0,Dizel
Mercedes-Benz,GLC 220,72000.0,155000.0,2.2,143.0,SUV,true,2020.0,Dizel
Audi,A6,16200.0,295000.0,3.0,176.0,Limuzina,true,2009.0,Dizel
Renault,Kangoo,14950.0,160000.0,1.5,66.0,Caddy,false,2014.0,Dizel
BMW,316,34900.0,122571.0,2.0,86.0,Limuzina,false,2017.0,Dizel
Audi,Q5,72000.0,135400.0,2.0,140.0,Terenac,true,2018.0,Dizel
Mercedes-Benz,S 350,22990.0,282776.0,3.0,155.0,Limuzina,false,2008.0,Dizel
Peugeot,308,17500.0,188000.0,1.6,73.0,Karavan,false,2016.0,Dizel
Volkswagen,Passat,13450.0,328987.0,2.0,103.0,Karavan,true,2010.0,Dizel
Citroen,C4 Picasso,8400.0,262153.0,1.6,82.0,,0,2008.0,Dizel
Volkswagen,Golf,63900.0,143488.0,2.0,228.0,,0,2018.0,Benzin
Volkswagen,Passat,2350.0,349400.0,1.9,66.0,,0,1999.0,Dizel
BMW,730,9000.0,389521.0,3.0,160.0,,0,1995.0,Benzin
Ford,Kuga,26900.0,164780.0,1.5,88.0,SUV,true,2017.0,Dizel
Maserati,Ghibli,77800.0,85050.0,3.0,309.0,Limuzina,false,2016.0,Benzin
Mercedes-Benz,E 400,92000.0,120000.0,3.0,250.0,Limuzina,true,2019.0,Dizel
Audi,A3,37900.0,94790.0,2.0,110.0,Limuzina,false,2016.0,Dizel
Mercedes-Benz,B 180,9700.0,278000.0,2.0,80.0,,0,2011.0,Dizel
Volkswagen,Tiguan,24900.0,234000.0,2.0,103.0,,true,2012.0,Dizel
Citroen,C3 Picasso,11900.0,187274.0,1.6,68.0,Malo auto,false,2014.0,Dizel
Volkswagen,Passat,29999.0,211000.0,1.6,88.0,Limuzina,false,2016.0,Dizel
Audi,A6,53000.0,247000.0,3.0,200.0,Karavan,true,2015.0,Dizel
Audi,e-tron,105900.0,28944.0,1.0,300.0,,false,2021.0,Elektro
Porsche,Taycan,170900.0,29890.0,1.0,460.0,,false,2020.0,Elektro
Mazda,CX-5,26900.0,155000.0,2.2,129.0,,0,2014.0,Dizel
Renault,Clio,16999.0,144000.0,1.5,55.0,Limuzina,false,2018.0,Dizel
Volvo,S60,19500.0,320000.0,1.6,84.0,,true,2012.0,Dizel
Renault,Espace,32900.0,182000.0,1.6,118.0,Monovolumen,0,2015.0,Dizel
Citroen,C4,20700.0,153000.0,1.6,73.0,Limuzina,false,2016.0,Dizel
Škoda,Octavia,19500.0,314000.0,2.0,135.0,Karavan,true,2015.0,Dizel
Škoda,Octavia,34900.0,172000.0,2.0,135.0,Karavan,true,2019.0,Dizel
Volkswagen,Passat,20000.0,268590.0,2.0,103.0,Karavan,true,2011.0,Dizel
BMW,X5,107500.0,116000.0,3.0,190.0,,0,2019.0,Dizel
Citroen,C4,9900.0,200000.0,1.6,68.0,,0,2011.0,Dizel
Mercedes-Benz,C 200,20500.0,142000.0,2.2,100.0,Limuzina,true,2010.0,Dizel
Volkswagen,Golf Plus,12900.0,236000.0,1.6,77.0,,0,2010.0,Dizel
Volkswagen,Tiguan,18500.0,246000.0,2.0,103.0,,0,2009.0,Dizel
Opel,Astra,7500.0,166080.0,1.7,59.0,Karavan,false,2005.0,Dizel
Audi,A3,14990.0,256000.0,1.6,66.0,Limuzina,0,2011.0,Dizel
Opel,Vectra,7500.0,197120.0,2.2,92.0,Limuzina,false,2003.0,Dizel
BMW,X4,64900.0,154689.0,2.0,140.0,Sportski/kupe,false,2017.0,Dizel
Volkswagen,Passat,4500.0,40000.0,1.9,74.0,,true,2004.0,Dizel
Peugeot,508,14950.0,240000.0,1.6,84.0,Limuzina,false,2013.0,Dizel
Volkswagen,Passat,17800.0,205000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
Mercedes-Benz,320,34850.0,170280.0,3.2,157.0,Terenac,true,2010.0,Dizel
Mercedes-Benz,E 240,8490.0,300000.0,2.6,125.0,,0,2002.0,Benzin
Nissan,GT-R,195000.0,17000.0,3.8,1.0,Sportski/kupe,false,2017.0,Benzin
Opel,Grandland X,30000.0,168160.0,1.5,96.0,SUV,false,2019.0,Dizel
BMW,X5,39999.0,236000.0,3.0,180.0,SUV,true,2012.0,Dizel
BMW,520,54000.0,103000.0,2.0,140.0,Limuzina,false,2017.0,Dizel
Volvo,V40,27000.0,160000.0,2.0,88.0,Limuzina,true,2016.0,Dizel
Renault,Fluence,9800.0,240000.0,1.5,78.0,Limuzina,false,2011.0,Dizel
Citroen,C3,12000.0,226800.0,1.4,50.0,Malo auto,0,2012.0,Dizel
Audi,Q5,75000.0,277000.0,3.0,224.0,,0,2018.0,Dizel
Renault,Twingo,8499.0,257000.0,1.5,65.0,,0,2011.0,Dizel
Citroen,Grand C4 Picasso / C4 SpaceTourer,13500.0,160000.0,1.6,82.0,Monovolumen,true,2012.0,Dizel
Audi,S3,94000.0,50000.0,2.0,228.0,,true,2022.0,Benzin
Volkswagen,Unknown,12300.0,175000.0,1.8,118.0,Malo auto,true,2009.0,Benzin
Chevrolet,G,16000.0,100000.0,5.0,125.0,Kombi,true,1995.0,Benzin
Volkswagen,Amarok,46500.0,246000.0,3.0,120.0,Terenac,false,2018.0,Dizel
Audi,A3,31550.0,199400.0,1.6,85.0,Limuzina,false,2018.0,Dizel
Audi,A6,12700.0,230000.0,2.0,103.0,Limuzina,true,2006.0,Dizel
Mercedes-Benz,200,6200.0,270000.0,2.0,57.0,,0,1988.0,Dizel
Audi,Q5,25000.0,231158.0,3.0,176.0,SUV,true,2009.0,Dizel
Volkswagen,Golf,29850.0,100845.0,1.6,85.0,Karavan,false,2017.0,Dizel
Audi,A6,92000.0,105000.0,2.0,150.0,,true,2019.0,Dizel
Audi,A6,28500.0,240000.0,3.0,180.0,Karavan,true,2013.0,Dizel
Mercedes-Benz,E 220,71000.0,86000.0,1.9,145.0,Limuzina,false,2018.0,Dizel
Renault,Scenic,3150.0,300.0,1.9,96.0,Limuzina,true,2006.0,Dizel
Toyota,Auris,8300.0,329000.0,1.4,66.0,Malo auto,true,2007.0,Dizel
Volkswagen,Passat CC,26000.0,207000.0,2.0,103.0,,true,2012.0,Dizel
Volkswagen,Buba / Beetle,18000.0,53245.0,1.6,37.0,Limuzina,0,1972.0,Benzin
Mazda,CX-5,53900.0,58000.0,2.2,135.0,,0,2019.0,Dizel
Mercedes-Benz,E 220,29500.0,241086.0,2.2,125.0,Limuzina,true,2015.0,Dizel
Audi,Q7,23900.0,320000.0,3.0,171.0,Terenac,true,2007.0,Dizel
Mercedes-Benz,A 180,72000.0,18000.0,1.4,100.0,Malo auto,false,2023.0,Benzin
Mercedes-Benz,GLC 350 Coupe,69500.0,170000.0,3.5,199.0,Terenac,0,2017.0,Dizel
Volkswagen,Passat,7990.0,364609.0,1.9,96.0,Limuzina,false,2001.0,Dizel
BMW,316,21500.0,259000.0,2.0,85.0,Karavan,true,2013.0,Dizel
Mercedes-Benz,E 220,19700.0,272100.0,2.2,125.0,Limuzina,false,2009.0,Dizel
Opel,Corsa,7200.0,166000.0,1.2,51.0,,0,2010.0,Benzin
Opel,Vectra,4000.0,235875.0,2.0,74.0,,0,2004.0,Dizel
Volkswagen,Passat,19000.0,281900.0,2.0,103.0,Karavan,true,2011.0,Dizel
Škoda,Superb,17950.0,295000.0,1.6,77.0,Limuzina,0,2013.0,Dizel
Volkswagen,Golf,23400.0,191000.0,1.6,77.0,Malo auto,true,2013.0,Dizel
Peugeot,308,23650.0,140000.0,2.0,110.0,Karavan,true,2016.0,Dizel
Mercedes-Benz,GLC 250,52000.0,260750.0,2.2,150.0,SUV,true,2016.0,Dizel
BMW,Unknown,23500.0,230.0,2.0,105.0,Limuzina,true,2014.0,Dizel
Volkswagen,Passat,16900.0,314000.0,2.0,103.0,Karavan,0,2011.0,Dizel
Škoda,Octavia,13900.0,273183.0,1.6,77.0,Karavan,false,2012.0,Dizel
Volkswagen,Golf,19900.0,187077.0,1.6,81.0,Karavan,false,2015.0,Dizel
Seat,Alhambra,29900.0,213204.0,2.0,103.0,Monovolumen,false,2013.0,Dizel
Tesla,Model S,65000.0,173000.0,7.5,90.0,Limuzina,true,2017.0,Elektro
Toyota,RAV 4,27500.0,170121.0,2.2,110.0,,0,2013.0,Dizel
Volkswagen,Touareg,44900.0,183524.0,3.0,150.0,SUV,false,2014.0,Dizel
Mercedes-Benz,E 200,47900.0,228711.0,2.0,110.0,Limuzina,true,2017.0,Dizel
Ford,Focus,5000.0,295000.0,1.6,66.0,Karavan,true,2007.0,Dizel
BMW,218 Active Tourer,24900.0,230000.0,2.0,110.0,Limuzina,0,2015.0,Dizel
Citroen,C4 Picasso,10999.0,168000.0,1.6,82.0,,0,2012.0,Dizel
Mercedes-Benz,E 350,29000.0,240000.0,3.0,170.0,Karavan,true,2010.0,Dizel
Škoda,Octavia,11800.0,214000.0,1.6,77.0,Karavan,false,2010.0,Dizel
Audi,A4,9500.0,250000.0,2.0,103.0,Karavan,true,2006.0,Dizel
Audi,A8,79000.0,104752.0,3.0,190.0,Limuzina,true,2017.0,Dizel
BMW,730,39000.0,201500.0,3.0,180.0,Terenac,true,2011.0,Dizel
Škoda,Fabia,10999.0,140000.0,1.2,51.0,Malo auto,0,2012.0,Benzin
Audi,A1,15000.0,198000.0,1.6,77.0,,0,2010.0,Dizel
BMW,525,29990.0,272900.0,2.0,160.0,Limuzina,true,2013.0,Dizel
Škoda,Octavia,18500.0,250000.0,1.6,77.0,Karavan,false,2015.0,Dizel
Volkswagen,Passat,37900.0,97600.0,1.6,87.0,Limuzina,true,2016.0,Dizel
Volkswagen,Golf,3300.0,200000.0,1.4,55.0,Limuzina,true,2000.0,Benzin
Mercedes-Benz,CLA 220,35900.0,184708.0,2.0,130.0,,0,2015.0,Dizel
Jaguar,X-Type,3250.0,244000.0,2.0,89.0,,0,2005.0,Dizel
Renault,Twingo,5600.0,210000.0,1.5,55.0,,true,2011.0,Dizel
Volkswagen,Golf,2600.0,284984.0,1.4,55.0,,true,2001.0,Benzin
Peugeot,5008,39850.0,142682.0,1.6,88.0,Monovolumen,false,2018.0,Dizel
Audi,A6,70000.0,204000.0,2.0,150.0,Limuzina,true,2019.0,Dizel
Opel,Insignia,11500.0,321.0,2.0,96.0,Karavan,true,2010.0,Dizel
Mercedes-Benz,GLA 200,40000.0,150000.0,2.2,100.0,SUV,true,2017.0,Dizel
Škoda,Octavia,19000.0,210000.0,1.6,81.0,Karavan,0,2016.0,Dizel
Dacia,Duster,15200.0,145403.0,1.5,63.0,SUV,0,2010.0,Dizel
BMW,530,27000.0,242000.0,3.0,190.0,Limuzina,0,2013.0,Dizel
Toyota,Yaris,49800.0,4.0,1.5,85.0,SUV,0,2024.0,Hibrid
Mercedes-Benz,E 200,29000.0,240000.0,2.0,100.0,,false,2015.0,Dizel
Volkswagen,Sharan,8400.0,410000.0,2.0,103.0,,true,2007.0,Dizel
Volkswagen,Phaeton,24999.0,279000.0,3.0,176.0,Limuzina,false,2011.0,Dizel
Citroen,C8,12650.0,209763.0,2.0,100.0,Kombi,0,2013.0,Dizel
Mazda,CX-3,26490.0,172348.0,1.5,77.0,,false,2016.0,Dizel
Mercedes-Benz,GLK 220,24900.0,250571.0,2.2,125.0,,0,2009.0,Dizel
Audi,A6,33000.0,253000.0,3.0,180.0,,0,2013.0,Dizel
Škoda,Roomster,10999.0,199990.0,1.2,55.0,,true,2011.0,Dizel
Smart,Roadster,11500.0,150000.0,0.7,60.0,Sportski/kupe,0,2008.0,Benzin
Volkswagen,Polo,13990.0,190000.0,1.4,59.0,,false,2014.0,Dizel
BMW,525,39900.0,215000.0,2.0,140.0,Limuzina,0,2017.0,Dizel
Peugeot,508,14400.0,250000.0,2.0,120.0,Karavan,true,2012.0,Dizel
BMW,320 Gran Turismo,28880.0,230000.0,2.0,120.0,,true,2016.0,Dizel
BMW,520,38000.0,260000.0,2.0,140.0,Limuzina,true,2016.0,Dizel
Škoda,Octavia,19500.0,300000.0,1.6,81.0,Karavan,true,2015.0,Dizel
Škoda,Octavia,17300.0,267000.0,2.0,110.0,Karavan,true,2015.0,Dizel
BMW,X5,133900.0,87000.0,3.0,294.0,SUV,true,2019.0,Dizel
Volkswagen,Golf,22900.0,198000.0,1.6,85.0,Karavan,false,2018.0,Dizel
Opel,Insignia,14500.0,199000.0,2.0,118.0,Karavan,true,2011.0,Dizel
Volkswagen,Golf,16400.0,223000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
BMW,520,54900.0,148000.0,2.0,140.0,Limuzina,false,2017.0,Dizel
Jeep,Wrangler,59900.0,105000.0,3.6,209.0,,true,2016.0,Benzin
Toyota,RAV 4,17800.0,243000.0,2.0,112.0,Terenac,true,2006.0,Benzin
Renault,Clio,10490.0,195909.0,1.5,65.0,,0,2012.0,Dizel
Citroen,C1,4000.0,140000.0,1.0,55.0,,0,2008.0,Benzin
Volkswagen,Golf,15900.0,180000.0,1.6,77.0,Malo auto,true,2011.0,Dizel
Audi,A3,15300.0,165000.0,1.6,66.0,,false,2013.0,Dizel
Peugeot,308,9900.0,240744.0,1.6,82.0,Karavan,false,2011.0,Dizel
Ford,Focus,15900.0,165000.0,1.5,69.0,Karavan,false,2017.0,Dizel
Ford,Kuga,18600.0,225000.0,2.0,103.0,Terenac,true,2011.0,Dizel
Opel,Insignia,15600.0,190000.0,2.0,118.0,Karavan,true,2013.0,Dizel
Fiat,Ducato,8490.0,400000.0,2.3,81.0,,true,2004.0,Dizel
MINI,Drugi,10900.0,150000.0,1.0,25.0,,0,1970.0,Benzin
Audi,A1,13300.0,197781.0,1.2,63.0,Limuzina,false,2011.0,Benzin
Volvo,S60,30000.0,260000.0,1.6,84.0,Limuzina,true,2014.0,Dizel
Honda,Civic,18350.0,283700.0,2.2,109.0,Malo auto,0,2012.0,Dizel
Citroen,C5,14950.0,280000.0,2.0,120.0,Limuzina,true,2009.0,Dizel
Mercedes-Benz,E 220,103000.0,28000.0,2.0,143.0,Limuzina,true,2022.0,Dizel
Volkswagen,Passat,16900.0,240000.0,2.0,103.0,,0,2011.0,Dizel
Škoda,Octavia,18000.0,282000.0,2.0,135.0,Karavan,0,2015.0,Dizel
Renault,R 4,8000.0,148000.0,1.1,25.0,Oldtimer,false,1984.0,Benzin
Peugeot,508,35300.0,146400.0,1.5,96.0,Limuzina,false,2019.0,Dizel
Volkswagen,Golf,13990.0,168000.0,1.6,66.0,,false,2012.0,Dizel
Renault,Clio,20990.0,127453.0,1.5,63.0,Limuzina,false,2020.0,Dizel
Opel,Insignia,21990.0,145477.0,1.6,81.0,Karavan,false,2019.0,Dizel
Audi,A6,7500.0,343595.0,2.4,130.0,Limuzina,true,2004.0,Benzin
Renault,Clio,17900.0,158000.0,1.5,55.0,Malo auto,0,2018.0,Dizel
Renault,Clio,17990.0,124438.0,1.5,66.0,Malo auto,false,2019.0,Dizel
BMW,X5,28000.0,162000.0,3.0,225.0,SUV,true,2011.0,Benzin
Nissan,Qashqai,30900.0,154220.0,1.6,96.0,SUV,true,2016.0,Dizel
Chevrolet,Captiva,14500.0,177000.0,2.4,110.0,SUV,true,2009.0,Plin
Volkswagen,Golf,22800.0,198500.0,1.6,81.0,Limuzina,true,2014.0,Dizel
Volkswagen,Touran,18990.0,170000.0,1.6,77.0,Monovolumen,false,2011.0,Dizel
Volkswagen,Passat,43990.0,154363.0,2.0,110.0,Limuzina,false,2018.0,Dizel
Volkswagen,Golf,34990.0,124145.0,2.0,110.0,Limuzina,false,2019.0,Dizel
Peugeot,3008,34600.0,155270.0,1.6,98.0,Ostalo,true,2017.0,Dizel
Škoda,Fabia,15800.0,99000.0,1.4,66.0,Limuzina,0,2014.0,Dizel
Mercedes-Benz,R-Klasse (Svi),37800.0,219000.0,3.0,158.0,Limuzina,true,2011.0,Dizel
Peugeot,308,9800.0,157110.0,1.6,68.0,,true,2013.0,Dizel
Audi,A3,14000.0,255000.0,1.6,66.0,Karavan,true,2011.0,Dizel
Audi,A3,12000.0,260000.0,1.4,92.0,Karavan,true,2009.0,Benzin
Renault,Talisman,28500.0,170000.0,1.6,96.0,Limuzina,0,2016.0,Dizel
Volkswagen,Golf,32000.0,50000.0,1.6,85.0,Malo auto,true,2018.0,Dizel
BMW,530,125900.0,50000.0,3.0,210.0,,0,2022.0,Dizel
Mercedes-Benz,E 350,46000.0,258000.0,2.0,155.0,Limuzina,true,2015.0,Hibrid
Renault,Captur,25990.0,93188.0,1.5,66.0,Limuzina,false,2018.0,Dizel
Volkswagen,Passat,37990.0,147514.0,2.0,110.0,Limuzina,false,2018.0,Dizel
Volkswagen,Passat,37990.0,145782.0,2.0,110.0,Limuzina,false,2018.0,Dizel
Volkswagen,Golf,28990.0,188453.0,2.0,110.0,Limuzina,false,2017.0,Dizel
BMW,X4,77990.0,137032.0,3.0,195.0,SUV,false,2019.0,Dizel
Volkswagen,Golf,41990.0,114915.0,2.0,85.0,Limuzina,false,2020.0,Dizel
BMW,320,15900.0,180000.0,2.0,135.0,Karavan,true,2010.0,Dizel
Renault,Scenic,8100.0,256000.0,1.5,78.0,Limuzina,true,2009.0,Dizel
Volkswagen,Passat,16300.0,330000.0,2.0,103.0,Karavan,false,2012.0,Dizel
Opel,Corsa,5600.0,182500.0,1.3,63.0,Limuzina,0,2007.0,Dizel
Audi,A4,54990.0,166923.0,2.0,120.0,Limuzina,false,2019.0,Dizel
Volkswagen,Polo,12990.0,200000.0,1.2,44.0,Limuzina,false,2010.0,Benzin
Volkswagen,Passat,14900.0,250000.0,1.6,77.0,Karavan,true,2011.0,Dizel
Volvo,XC 90,54900.0,176212.0,2.0,165.0,,0,2016.0,Dizel
Audi,Q3,28000.0,300000.0,2.0,103.0,,0,2013.0,Dizel
Audi,A8,119900.0,120000.0,3.0,210.0,Limuzina,true,2018.0,Dizel
Fiat,Punto Evo,8300.0,170000.0,1.3,62.0,,true,2010.0,Dizel
Nissan,Qashqai,38900.0,118677.0,1.6,96.0,SUV,false,2019.0,Dizel
Volkswagen,Golf,30400.0,245000.0,2.0,135.0,Limuzina,true,2016.0,Dizel
Citroen,C3,8800.0,164845.0,1.4,54.0,Malo auto,0,2010.0,Benzin
Volkswagen,Passat,17900.0,255565.0,1.6,77.0,Karavan,false,2013.0,Dizel
Fiat,500L,13200.0,144000.0,1.3,62.0,Limuzina,false,2013.0,Dizel
Volkswagen,Golf,22900.0,109515.0,1.4,92.0,Limuzina,false,2015.0,Benzin
Lancia,Thesis,4500.0,206000.0,2.4,129.0,Limuzina,false,2004.0,Dizel
Mercedes-Benz,S 350,38000.0,200000.0,3.0,190.0,Limuzina,true,2011.0,Dizel
Škoda,Octavia,9500.0,645000.0,1.9,77.0,Limuzina,true,2007.0,Dizel
Mercedes-Benz,C 220,16500.0,312000.0,2.2,125.0,Karavan,false,2011.0,Dizel
Volkswagen,Touran,17900.0,362453.0,2.0,103.0,Monovolumen,0,2011.0,Dizel
Volkswagen,Golf,24300.0,177000.0,1.6,81.0,Limuzina,true,2015.0,Dizel
Audi,A3,32990.0,135537.0,2.0,110.0,Limuzina,false,2019.0,Dizel
Citroen,C4,17990.0,154015.0,1.6,73.0,Limuzina,false,2018.0,Dizel
Volkswagen,Passat,35990.0,187903.0,2.0,110.0,Limuzina,false,2019.0,Dizel
Mercedes-Benz,S 550,199900.0,134600.0,4.0,345.0,,true,2019.0,Benzin
Zastava,Zastava 101,1150.0,200000.0,1.1,40.0,,false,1975.0,Benzin
BMW,318,13500.0,225670.0,1.8,84.0,,false,1990.0,Benzin
Fiat,Panda,6500.0,220000.0,1.1,40.0,,0,2002.0,Benzin
Audi,A8,42000.0,350000.0,3.0,184.0,,0,2011.0,Dizel
Opel,Zafira,7800.0,381000.0,1.9,88.0,,true,2008.0,Dizel
Tesla,Model X,99000.0,109314.0,0.6,391.0,Terenac,false,2018.0,Elektro
Nissan,Qashqai,16100.0,270000.0,1.6,96.0,SUV,true,2012.0,Dizel
